"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"创建一条新的物料信息，期望新增成功","56","新增物料","TestCase.test_integration","Sun Jul 13 16:28:33 CST 2025","passed","Sun Jul 13 16:28:33 CST 2025","TestMainProcess","test_mainprocess","",""
"转移产品标签，期望转移成功","0","标签转移","TestCase.test_integration","Sun Jul 13 16:28:54 CST 2025","passed","Sun Jul 13 16:28:54 CST 2025","TestMainProcess","test_mainprocess","",""
"工艺路线绑定工序，期望绑定成功","61","工艺路线绑定工序","TestCase.test_integration","Sun Jul 13 16:28:34 CST 2025","passed","Sun Jul 13 16:28:34 CST 2025","TestMainProcess","test_mainprocess","",""
"拆分产品标签，期望拆分成功","167","标签拆分","TestCase.test_integration","Sun Jul 13 16:28:54 CST 2025","passed","Sun Jul 13 16:28:54 CST 2025","TestMainProcess","test_mainprocess","",""
"创建生产计划，期望创建成功","63","创建生产计划","TestCase.test_integration","Sun Jul 13 16:28:36 CST 2025","passed","Sun Jul 13 16:28:36 CST 2025","TestMainProcess","test_mainprocess","",""
"开始生产作业，期望启动成功","164","开始生产","TestCase.test_integration","Sun Jul 13 16:28:37 CST 2025","passed","Sun Jul 13 16:28:37 CST 2025","TestMainProcess","test_mainprocess","",""
"完工产品标签，期望完工成功","0","标签完工","TestCase.test_integration","Sun Jul 13 16:28:54 CST 2025","passed","Sun Jul 13 16:28:54 CST 2025","TestMainProcess","test_mainprocess","",""
"查询已创建的物料，提取物料ID","164","查询物料","TestCase.test_integration","Sun Jul 13 16:28:33 CST 2025","passed","Sun Jul 13 16:28:33 CST 2025","TestMainProcess","test_mainprocess","",""
"提交生产报工，期望报工成功","136","生产报工","TestCase.test_integration","Sun Jul 13 16:28:55 CST 2025","passed","Sun Jul 13 16:28:55 CST 2025","TestMainProcess","test_mainprocess","",""
"查询车间，提取车间ID","72","查询车间","TestCase.test_integration","Sun Jul 13 16:28:35 CST 2025","passed","Sun Jul 13 16:28:35 CST 2025","TestMainProcess","test_mainprocess","",""
"调用安灯呼叫接口，期望呼叫成功","156","安灯呼叫","TestCase.test_integration","Sun Jul 13 16:28:54 CST 2025","passed","Sun Jul 13 16:28:54 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描产品标签，期望扫描成功","30","扫描标签","TestCase.test_integration","Sun Jul 13 16:28:54 CST 2025","passed","Sun Jul 13 16:28:54 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工序，期望新增成功","48","新增工序","TestCase.test_integration","Sun Jul 13 16:28:34 CST 2025","passed","Sun Jul 13 16:28:34 CST 2025","TestMainProcess","test_mainprocess","",""
"产品绑定工艺路线，期望绑定成功","28","产品绑定工艺路线","TestCase.test_integration","Sun Jul 13 16:28:34 CST 2025","passed","Sun Jul 13 16:28:34 CST 2025","TestMainProcess","test_mainprocess","",""
"创建生产派工单，期望创建成功","145","创建派工单","TestCase.test_integration","Sun Jul 13 16:28:36 CST 2025","passed","Sun Jul 13 16:28:36 CST 2025","TestMainProcess","test_mainprocess","",""
"创建检验方案，期望创建成功","82","创建检验方案","TestCase.test_integration","Sun Jul 13 16:28:35 CST 2025","passed","Sun Jul 13 16:28:36 CST 2025","TestMainProcess","test_mainprocess","",""
"删除安灯规则，期望删除成功","50","删除安灯规则","TestCase.test_integration","Sun Jul 13 16:28:56 CST 2025","passed","Sun Jul 13 16:28:56 CST 2025","TestMainProcess","test_mainprocess","",""
"查询产品工艺路线，提取ID","25","查询产品工艺路线","TestCase.test_integration","Sun Jul 13 16:28:35 CST 2025","passed","Sun Jul 13 16:28:35 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描上料标签SN，期望扫描成功","64","上料扫描SN","TestCase.test_integration","Sun Jul 13 16:28:55 CST 2025","passed","Sun Jul 13 16:28:55 CST 2025","TestMainProcess","test_mainprocess","",""
"查看生产SOP文档，期望查看成功","51","查看SOP","TestCase.test_integration","Sun Jul 13 16:28:37 CST 2025","passed","Sun Jul 13 16:28:37 CST 2025","TestMainProcess","test_mainprocess","",""
"产品工序BOM绑定，期望绑定成功","91","产品工序BOM绑定","TestCase.test_integration","Sun Jul 13 16:28:35 CST 2025","passed","Sun Jul 13 16:28:35 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的工序，期望删除成功","57","删除工序","TestCase.test_integration","Sun Jul 13 16:28:55 CST 2025","passed","Sun Jul 13 16:28:55 CST 2025","TestMainProcess","test_mainprocess","",""
