"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"创建一条新的物料信息，期望新增成功","127","新增物料","TestCase.integration_tests","Tue Jul 01 16:04:04 CST 2025","passed","Tue Jul 01 16:04:04 CST 2025","TestMainProcess","test_mainprocess","",""
"确认上料操作，期望确认成功","301","确认上料","TestCase.integration_tests","Tue Jul 01 16:04:24 CST 2025","passed","Tue Jul 01 16:04:24 CST 2025","TestMainProcess","test_mainprocess","",""
"产品工序BOM绑定，期望绑定成功","333","产品工序BOM绑定","TestCase.integration_tests","Tue Jul 01 16:04:05 CST 2025","passed","Tue Jul 01 16:04:06 CST 2025","TestMainProcess","test_mainprocess","",""
"查询工艺路线，提取工艺路线ID","17","查询工艺路线","TestCase.integration_tests","Tue Jul 01 16:04:05 CST 2025","passed","Tue Jul 01 16:04:05 CST 2025","TestMainProcess","test_mainprocess","",""
"创建生产计划，期望创建成功","131","创建生产计划","TestCase.integration_tests","Tue Jul 01 16:04:08 CST 2025","passed","Tue Jul 01 16:04:08 CST 2025","TestMainProcess","test_mainprocess","",""
"","34","新增工序","TestCase.functional_tests","Tue Jul 01 16:03:25 CST 2025","passed","Tue Jul 01 16:03:25 CST 2025","TestProcess","test_process","",""
"查看生产SOP文档，期望查看成功","51","查看SOP","TestCase.integration_tests","Tue Jul 01 16:04:12 CST 2025","passed","Tue Jul 01 16:04:12 CST 2025","TestMainProcess","test_mainprocess","",""
"查询已创建的物料，提取物料ID","162","查询物料","TestCase.integration_tests","Tue Jul 01 16:04:04 CST 2025","passed","Tue Jul 01 16:04:04 CST 2025","TestMainProcess","test_mainprocess","",""
"查询物料BOM，提取BOM ID","188","查询物料BOM","TestCase.integration_tests","Tue Jul 01 16:04:04 CST 2025","passed","Tue Jul 01 16:04:04 CST 2025","TestMainProcess","test_mainprocess","",""
"为BOM绑定物料明细，期望新增成功","92","新增物料BOM明细","TestCase.integration_tests","Tue Jul 01 16:04:04 CST 2025","passed","Tue Jul 01 16:04:04 CST 2025","TestMainProcess","test_mainprocess","",""
"新增产线，期望新增成功","76","新增产线","TestCase.integration_tests","Tue Jul 01 16:04:07 CST 2025","passed","Tue Jul 01 16:04:07 CST 2025","TestMainProcess","test_mainprocess","",""
"","20","查询工艺路线","TestCase.functional_tests","Tue Jul 01 16:03:25 CST 2025","passed","Tue Jul 01 16:03:25 CST 2025","TestProcess","test_process","",""
"","28","删除工序","TestCase.functional_tests","Tue Jul 01 16:03:25 CST 2025","passed","Tue Jul 01 16:03:25 CST 2025","TestProcess","test_process","",""
"","69","新增产线","TestCase.functional_tests","Tue Jul 01 16:03:17 CST 2025","passed","Tue Jul 01 16:03:17 CST 2025","TestFactoryStructure","test_factory_structure","",""
"","22","标签拆分","TestCase.functional_tests","Tue Jul 01 16:03:20 CST 2025","passed","Tue Jul 01 16:03:20 CST 2025","TestLabel","test_label","",""
"删除测试创建设备台账，期望删除成功","34","删除设备台账","TestCase.integration_tests","Tue Jul 01 16:04:26 CST 2025","passed","Tue Jul 01 16:04:26 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描上料标签SN，期望扫描成功","531","上料扫描SN","TestCase.integration_tests","Tue Jul 01 16:04:23 CST 2025","passed","Tue Jul 01 16:04:24 CST 2025","TestMainProcess","test_mainprocess","",""
"新增设备台账，期望新增成功","146","新增设备台账","TestCase.integration_tests","Tue Jul 01 16:04:06 CST 2025","passed","Tue Jul 01 16:04:06 CST 2025","TestMainProcess","test_mainprocess","",""
