"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","66","test_06_route_uniqueness","TestCase.functional_tests","Tue Jul 01 16:42:48 CST 2025","passed","Tue Jul 01 16:42:49 CST 2025","TestProcess","test_process","",""
"删除测试创建的产品工艺路线，期望删除成功","61","删除产品工艺路线","TestCase.integration_tests","Tue Jul 01 16:43:36 CST 2025","passed","Tue Jul 01 16:43:36 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的车间，期望删除成功","81","删除车间","TestCase.integration_tests","Tue Jul 01 16:43:36 CST 2025","passed","Tue Jul 01 16:43:36 CST 2025","TestMainProcess","test_mainprocess","",""
"","80","test_05_query_route","TestCase.functional_tests","Tue Jul 01 16:42:48 CST 2025","passed","Tue Jul 01 16:42:48 CST 2025","TestProcess","test_process","",""
"","182","test_02_query_material","TestCase.functional_tests","Tue Jul 01 16:42:46 CST 2025","passed","Tue Jul 01 16:42:46 CST 2025","TestMaterials","test_materials","",""
"","52","test_03_material_uniqueness","TestCase.functional_tests","Tue Jul 01 16:42:47 CST 2025","passed","Tue Jul 01 16:42:47 CST 2025","TestMaterials","test_materials","",""
"开始生产作业，期望启动成功","152","开始生产","TestCase.integration_tests","Tue Jul 01 16:43:30 CST 2025","passed","Tue Jul 01 16:43:30 CST 2025","TestMainProcess","test_mainprocess","",""
"","22","设备台账唯一性校验","TestCase.functional_tests","Tue Jul 01 16:42:40 CST 2025","passed","Tue Jul 01 16:42:40 CST 2025","TestEquipment","test_equipment","",""
"下达生产计划，期望下达成功","282","下达生产计划","TestCase.integration_tests","Tue Jul 01 16:43:30 CST 2025","passed","Tue Jul 01 16:43:30 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建设备台账，期望删除成功","27","删除设备台账","TestCase.integration_tests","Tue Jul 01 16:43:36 CST 2025","passed","Tue Jul 01 16:43:36 CST 2025","TestMainProcess","test_mainprocess","",""
"","0","test_01_add_process","TestCase.functional_tests","Tue Jul 01 16:42:48 CST 2025","passed","Tue Jul 01 16:42:48 CST 2025","TestProcess","test_process","",""
"创建一条新的物料信息，期望新增成功","53","新增物料","TestCase.integration_tests","Tue Jul 01 16:43:28 CST 2025","passed","Tue Jul 01 16:43:28 CST 2025","TestMainProcess","test_mainprocess","",""
"","42","新增设备台账","TestCase.functional_tests","Tue Jul 01 16:42:39 CST 2025","failed","Tue Jul 01 16:42:39 CST 2025","TestEquipment","test_equipment","",""
"","43","test_07_delete_production_line","TestCase.functional_tests","Tue Jul 01 16:42:41 CST 2025","passed","Tue Jul 01 16:42:41 CST 2025","TestFactoryStructure","test_factory_structure","",""
"查询工序，提取工序ID","25","查询工序","TestCase.integration_tests","Tue Jul 01 16:43:28 CST 2025","passed","Tue Jul 01 16:43:28 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描上料标签SN，期望扫描成功","61","上料扫描SN","TestCase.integration_tests","Tue Jul 01 16:43:35 CST 2025","passed","Tue Jul 01 16:43:35 CST 2025","TestMainProcess","test_mainprocess","",""
"确认生产计划，期望确认成功","69","确认生产计划","TestCase.integration_tests","Tue Jul 01 16:43:30 CST 2025","passed","Tue Jul 01 16:43:30 CST 2025","TestMainProcess","test_mainprocess","",""
"新增ESOP文件，期望新增成功","142","新增ESOP文件","TestCase.integration_tests","Tue Jul 01 16:43:29 CST 2025","passed","Tue Jul 01 16:43:29 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描产品标签，期望扫描成功","25","扫描标签","TestCase.integration_tests","Tue Jul 01 16:43:35 CST 2025","passed","Tue Jul 01 16:43:35 CST 2025","TestMainProcess","test_mainprocess","",""
"完成生产作业，期望完工成功","147","生产完工","TestCase.integration_tests","Tue Jul 01 16:43:35 CST 2025","passed","Tue Jul 01 16:43:35 CST 2025","TestMainProcess","test_mainprocess","",""
"","15","test_05_query_production_line","TestCase.functional_tests","Tue Jul 01 16:42:41 CST 2025","passed","Tue Jul 01 16:42:41 CST 2025","TestFactoryStructure","test_factory_structure","",""
"查询检验单，提取检验单号","1442","查询检验单","TestCase.integration_tests","Tue Jul 01 16:43:30 CST 2025","passed","Tue Jul 01 16:43:32 CST 2025","TestMainProcess","test_mainprocess","",""
