"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","49","test_02_query_process","TestCase.functional_tests","Mon Jul 07 10:24:11 CST 2025","passed","Mon Jul 07 10:24:11 CST 2025","TestProcess","test_process","",""
"新增工序，期望新增成功","2274","新增工序","TestCase.integration_tests","Mon Jul 07 10:25:47 CST 2025","failed","Mon Jul 07 10:25:50 CST 2025","TestMainProcess","test_mainprocess","",""
"产品工序BOM绑定，期望绑定成功","183","产品工序BOM绑定","TestCase.integration_tests","Mon Jul 07 10:25:57 CST 2025","failed","Mon Jul 07 10:25:57 CST 2025","TestMainProcess","test_mainprocess","",""
"确认生产计划，期望确认成功","2056","确认生产计划","TestCase.integration_tests","Mon Jul 07 10:26:02 CST 2025","failed","Mon Jul 07 10:26:04 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的工序，期望删除成功","1","删除工序","TestCase.integration_tests","Mon Jul 07 10:26:15 CST 2025","passed","Mon Jul 07 10:26:15 CST 2025","TestMainProcess","test_mainprocess","",""
"新增产线，期望新增成功","68","新增产线","TestCase.integration_tests","Mon Jul 07 10:26:00 CST 2025","failed","Mon Jul 07 10:26:00 CST 2025","TestMainProcess","test_mainprocess","",""
"","286","test_03_material_uniqueness","TestCase.functional_tests","Mon Jul 07 10:23:49 CST 2025","passed","Mon Jul 07 10:23:49 CST 2025","TestMaterials","test_materials","",""
"审核工艺路线ESOP文件，期望审核成功","376","审核工艺路线ESOP文件","TestCase.integration_tests","Mon Jul 07 10:25:59 CST 2025","passed","Mon Jul 07 10:26:00 CST 2025","TestMainProcess","test_mainprocess","",""
"确认上料操作，期望确认成功","3","确认上料","TestCase.integration_tests","Mon Jul 07 10:26:15 CST 2025","failed","Mon Jul 07 10:26:15 CST 2025","TestMainProcess","test_mainprocess","",""
"","217","test_03_process_uniqueness","TestCase.functional_tests","Mon Jul 07 10:24:11 CST 2025","passed","Mon Jul 07 10:24:11 CST 2025","TestProcess","test_process","",""
"查询已创建的派工单，提取派工单号","951","查询派工单","TestCase.integration_tests","Mon Jul 07 10:26:05 CST 2025","failed","Mon Jul 07 10:26:06 CST 2025","TestMainProcess","test_mainprocess","",""
"查询工艺路线，提取工艺路线ID","169","查询工艺路线","TestCase.integration_tests","Mon Jul 07 10:25:54 CST 2025","passed","Mon Jul 07 10:25:55 CST 2025","TestMainProcess","test_mainprocess","",""
"提交生产报工，期望报工成功","1","生产报工","TestCase.integration_tests","Mon Jul 07 10:26:15 CST 2025","failed","Mon Jul 07 10:26:15 CST 2025","TestMainProcess","test_mainprocess","",""
"","102","删除工序","TestCase.functional_tests","Mon Jul 07 10:24:11 CST 2025","passed","Mon Jul 07 10:24:12 CST 2025","TestProcess","test_process","",""
"","0","test_01_add_process","TestCase.functional_tests","Mon Jul 07 10:24:11 CST 2025","passed","Mon Jul 07 10:24:11 CST 2025","TestProcess","test_process","",""
