"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"查询已创建的物料，提取物料ID","204","查询物料","TestCase.integration_tests","Mon Jul 07 10:31:18 CST 2025","passed","Mon Jul 07 10:31:18 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的物料BOM，期望删除成功","49","删除物料BOM","TestCase.integration_tests","Mon Jul 07 10:31:31 CST 2025","passed","Mon Jul 07 10:31:31 CST 2025","TestMainProcess","test_mainprocess","",""
"","18","test_05_query_production_line","TestCase.functional_tests","Mon Jul 07 10:30:23 CST 2025","passed","Mon Jul 07 10:30:23 CST 2025","TestFactoryStructure","test_factory_structure","",""
"","19","test_03_process_uniqueness","TestCase.functional_tests","Mon Jul 07 10:30:33 CST 2025","passed","Mon Jul 07 10:30:33 CST 2025","TestProcess","test_process","",""
"创建生产计划，期望创建成功","86","创建生产计划","TestCase.integration_tests","Mon Jul 07 10:31:21 CST 2025","passed","Mon Jul 07 10:31:21 CST 2025","TestMainProcess","test_mainprocess","",""
"产品绑定工艺路线，期望绑定成功","24","产品绑定工艺路线","TestCase.integration_tests","Mon Jul 07 10:31:19 CST 2025","passed","Mon Jul 07 10:31:19 CST 2025","TestMainProcess","test_mainprocess","",""
"工艺路线绑定产品，期望绑定成功","300","工艺路线绑定产品","TestCase.integration_tests","Mon Jul 07 10:31:19 CST 2025","passed","Mon Jul 07 10:31:19 CST 2025","TestMainProcess","test_mainprocess","",""
"","35","test_05_query_bom","TestCase.functional_tests","Mon Jul 07 10:30:30 CST 2025","passed","Mon Jul 07 10:30:30 CST 2025","TestMaterials","test_materials","",""
"","44","test_03_workshop_uniqueness","TestCase.functional_tests","Mon Jul 07 10:30:23 CST 2025","passed","Mon Jul 07 10:30:23 CST 2025","TestFactoryStructure","test_factory_structure","",""
"查询工艺路线，提取工艺路线ID","16","查询工艺路线","TestCase.integration_tests","Mon Jul 07 10:31:19 CST 2025","passed","Mon Jul 07 10:31:19 CST 2025","TestMainProcess","test_mainprocess","",""
"","166","test_02_query_material","TestCase.functional_tests","Mon Jul 07 10:30:30 CST 2025","passed","Mon Jul 07 10:30:30 CST 2025","TestMaterials","test_materials","",""
"提交质量检验结果，期望提交成功","2777","提交检验结果","TestCase.integration_tests","Mon Jul 07 10:31:26 CST 2025","passed","Mon Jul 07 10:31:29 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的工序，期望删除成功","27","删除工序","TestCase.integration_tests","Mon Jul 07 10:31:30 CST 2025","passed","Mon Jul 07 10:31:30 CST 2025","TestMainProcess","test_mainprocess","",""
"报废产品标签，期望报废成功","171","标签报废","TestCase.integration_tests","Mon Jul 07 10:31:30 CST 2025","passed","Mon Jul 07 10:31:30 CST 2025","TestMainProcess","test_mainprocess","",""
"开始质量检验，期望启动成功","2346","开始检验","TestCase.integration_tests","Mon Jul 07 10:31:24 CST 2025","passed","Mon Jul 07 10:31:26 CST 2025","TestMainProcess","test_mainprocess","",""
"查询产线，提取产线ID","34","查询产线","TestCase.integration_tests","Mon Jul 07 10:31:20 CST 2025","passed","Mon Jul 07 10:31:21 CST 2025","TestMainProcess","test_mainprocess","",""
"提交生产报工，期望报工成功","323","生产报工","TestCase.integration_tests","Mon Jul 07 10:31:30 CST 2025","passed","Mon Jul 07 10:31:30 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的工艺路线，期望删除成功","25","删除工艺路线","TestCase.integration_tests","Mon Jul 07 10:31:30 CST 2025","passed","Mon Jul 07 10:31:30 CST 2025","TestMainProcess","test_mainprocess","",""
"查询工序，提取工序ID","40","查询工序","TestCase.integration_tests","Mon Jul 07 10:31:19 CST 2025","passed","Mon Jul 07 10:31:19 CST 2025","TestMainProcess","test_mainprocess","",""
