"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","56","test_05_query_route","TestCase.functional_tests","Mon Jul 07 10:34:02 CST 2025","passed","Mon Jul 07 10:34:02 CST 2025","TestProcess","test_process","",""
"为物料新增BOM，期望新增成功","97","新增物料BOM","TestCase.integration_tests","Mon Jul 07 10:35:11 CST 2025","passed","Mon Jul 07 10:35:11 CST 2025","TestMainProcess","test_mainprocess","",""
"确认生产计划，期望确认成功","167","确认生产计划","TestCase.integration_tests","Mon Jul 07 10:35:13 CST 2025","passed","Mon Jul 07 10:35:13 CST 2025","TestMainProcess","test_mainprocess","",""
"","1","test_01_add_material","TestCase.functional_tests","Mon Jul 07 10:33:57 CST 2025","passed","Mon Jul 07 10:33:57 CST 2025","TestMaterials","test_materials","",""
"","145","删除物料","TestCase.functional_tests","Mon Jul 07 10:33:57 CST 2025","passed","Mon Jul 07 10:33:57 CST 2025","TestMaterials","test_materials","",""
"审核ESOP文件，期望审核成功","57","审核ESOP文件","TestCase.integration_tests","Mon Jul 07 10:35:12 CST 2025","passed","Mon Jul 07 10:35:12 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的产线，期望删除成功","62","删除产线","TestCase.integration_tests","Mon Jul 07 10:35:22 CST 2025","passed","Mon Jul 07 10:35:22 CST 2025","TestMainProcess","test_mainprocess","",""
"产品绑定工艺路线，期望绑定成功","32","产品绑定工艺路线","TestCase.integration_tests","Mon Jul 07 10:35:11 CST 2025","passed","Mon Jul 07 10:35:12 CST 2025","TestMainProcess","test_mainprocess","",""
"工艺路线绑定工序，期望绑定成功","108","工艺路线绑定工序","TestCase.integration_tests","Mon Jul 07 10:35:11 CST 2025","passed","Mon Jul 07 10:35:11 CST 2025","TestMainProcess","test_mainprocess","",""
"完成生产作业，期望完工成功","111","生产完工","TestCase.integration_tests","Mon Jul 07 10:35:21 CST 2025","passed","Mon Jul 07 10:35:22 CST 2025","TestMainProcess","test_mainprocess","",""
"","95","test_03_material_uniqueness","TestCase.functional_tests","Mon Jul 07 10:33:57 CST 2025","passed","Mon Jul 07 10:33:57 CST 2025","TestMaterials","test_materials","",""
"删除测试创建设备台账，期望删除成功","25","删除设备台账","TestCase.integration_tests","Mon Jul 07 10:35:22 CST 2025","passed","Mon Jul 07 10:35:22 CST 2025","TestMainProcess","test_mainprocess","",""
"","16","test_05_query_production_line","TestCase.functional_tests","Mon Jul 07 10:33:44 CST 2025","passed","Mon Jul 07 10:33:44 CST 2025","TestFactoryStructure","test_factory_structure","",""
"查询工艺路线，提取工艺路线ID","61","查询工艺路线","TestCase.integration_tests","Mon Jul 07 10:35:11 CST 2025","passed","Mon Jul 07 10:35:11 CST 2025","TestMainProcess","test_mainprocess","",""
"","60","删除工艺路线","TestCase.functional_tests","Mon Jul 07 10:34:03 CST 2025","passed","Mon Jul 07 10:34:03 CST 2025","TestProcess","test_process","",""
