"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20","test_05_query_bom","TestCase.functional_tests","Tue Jul 01 16:57:04 CST 2025","passed","Tue Jul 01 16:57:04 CST 2025","TestMaterials","test_materials","",""
"产品绑定工艺路线，期望绑定成功","62","产品绑定工艺路线","TestCase.integration_tests","Tue Jul 01 16:57:38 CST 2025","passed","Tue Jul 01 16:57:38 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工艺路线ESOP文件，期望新增成功","101","新增工艺路线ESOP文件","TestCase.integration_tests","Tue Jul 01 16:57:39 CST 2025","passed","Tue Jul 01 16:57:39 CST 2025","TestMainProcess","test_mainprocess","",""
"查询已创建的派工单，提取派工单号","33","查询派工单","TestCase.integration_tests","Tue Jul 01 16:57:40 CST 2025","passed","Tue Jul 01 16:57:40 CST 2025","TestMainProcess","test_mainprocess","",""
"下达派工单，期望下达成功","78","派工单下达","TestCase.integration_tests","Tue Jul 01 16:57:40 CST 2025","passed","Tue Jul 01 16:57:40 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描上料标签SN，期望扫描成功","52","上料扫描SN","TestCase.integration_tests","Tue Jul 01 16:57:45 CST 2025","passed","Tue Jul 01 16:57:45 CST 2025","TestMainProcess","test_mainprocess","",""
"","26","设备台账唯一性校验","TestCase.functional_tests","Tue Jul 01 16:56:56 CST 2025","passed","Tue Jul 01 16:56:56 CST 2025","TestEquipment","test_equipment","",""
"提交质量检验结果，期望提交成功","1590","提交检验结果","TestCase.integration_tests","Tue Jul 01 16:57:43 CST 2025","passed","Tue Jul 01 16:57:44 CST 2025","TestMainProcess","test_mainprocess","",""
"报废产品标签，期望报废成功","3","标签报废","TestCase.integration_tests","Tue Jul 01 16:57:45 CST 2025","passed","Tue Jul 01 16:57:45 CST 2025","TestMainProcess","test_mainprocess","",""
"","20","标签拆分","TestCase.functional_tests","Tue Jul 01 16:57:00 CST 2025","passed","Tue Jul 01 16:57:00 CST 2025","TestLabel","test_label","",""
"创建首检检验单，期望创建成功","42","创建首检单","TestCase.integration_tests","Tue Jul 01 16:57:40 CST 2025","passed","Tue Jul 01 16:57:40 CST 2025","TestMainProcess","test_mainprocess","",""
"","28","删除工艺路线","TestCase.functional_tests","Tue Jul 01 16:57:06 CST 2025","passed","Tue Jul 01 16:57:06 CST 2025","TestProcess","test_process","",""
"删除测试创建的物料，期望删除成功","113","删除物料","TestCase.integration_tests","Tue Jul 01 16:57:46 CST 2025","passed","Tue Jul 01 16:57:46 CST 2025","TestMainProcess","test_mainprocess","",""
"","12","删除物料BOM","TestCase.functional_tests","Tue Jul 01 16:57:04 CST 2025","passed","Tue Jul 01 16:57:04 CST 2025","TestMaterials","test_materials","",""
"完工产品标签，期望完工成功","2","标签完工","TestCase.integration_tests","Tue Jul 01 16:57:45 CST 2025","passed","Tue Jul 01 16:57:45 CST 2025","TestMainProcess","test_mainprocess","",""
