"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"创建生产计划，期望创建成功","58","创建生产计划","TestCase.integration_tests","Tue Jul 01 16:25:51 CST 2025","passed","Tue Jul 01 16:25:51 CST 2025","TestMainProcess","test_mainprocess","",""
"审核ESOP文件，期望审核成功","63","审核ESOP文件","TestCase.integration_tests","Tue Jul 01 16:25:50 CST 2025","passed","Tue Jul 01 16:25:50 CST 2025","TestMainProcess","test_mainprocess","",""
"新增产线，期望新增成功","37","新增产线","TestCase.integration_tests","Tue Jul 01 16:25:50 CST 2025","passed","Tue Jul 01 16:25:50 CST 2025","TestMainProcess","test_mainprocess","",""
"完成生产作业，期望完工成功","90","生产完工","TestCase.integration_tests","Tue Jul 01 16:25:57 CST 2025","passed","Tue Jul 01 16:25:57 CST 2025","TestMainProcess","test_mainprocess","",""
"","1","test_04_add_production_line","TestCase.functional_tests","Tue Jul 01 16:25:12 CST 2025","passed","Tue Jul 01 16:25:12 CST 2025","TestFactoryStructure","test_factory_structure","",""
"合并产品标签，期望合并成功","1","标签合并","TestCase.integration_tests","Tue Jul 01 16:25:57 CST 2025","passed","Tue Jul 01 16:25:57 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工序，期望新增成功","22","新增工序","TestCase.integration_tests","Tue Jul 01 16:25:50 CST 2025","passed","Tue Jul 01 16:25:50 CST 2025","TestMainProcess","test_mainprocess","",""
"创建一条新的物料信息，期望新增成功","80","新增物料","TestCase.integration_tests","Tue Jul 01 16:25:49 CST 2025","passed","Tue Jul 01 16:25:49 CST 2025","TestMainProcess","test_mainprocess","",""
"开始生产作业，期望启动成功","255","开始生产","TestCase.integration_tests","Tue Jul 01 16:25:51 CST 2025","passed","Tue Jul 01 16:25:51 CST 2025","TestMainProcess","test_mainprocess","",""
"","17","test_02_query_process","TestCase.functional_tests","Tue Jul 01 16:25:19 CST 2025","passed","Tue Jul 01 16:25:19 CST 2025","TestProcess","test_process","",""
"查询设备台账，提取设备ID","23","查询设备台账","TestCase.integration_tests","Tue Jul 01 16:25:50 CST 2025","passed","Tue Jul 01 16:25:50 CST 2025","TestMainProcess","test_mainprocess","",""
"下达生产计划，期望下达成功","266","下达生产计划","TestCase.integration_tests","Tue Jul 01 16:25:51 CST 2025","passed","Tue Jul 01 16:25:51 CST 2025","TestMainProcess","test_mainprocess","",""
"拆分产品标签，期望拆分成功","162","标签拆分","TestCase.integration_tests","Tue Jul 01 16:25:57 CST 2025","passed","Tue Jul 01 16:25:57 CST 2025","TestMainProcess","test_mainprocess","",""
"转移产品标签，期望转移成功","1","标签转移","TestCase.integration_tests","Tue Jul 01 16:25:57 CST 2025","passed","Tue Jul 01 16:25:57 CST 2025","TestMainProcess","test_mainprocess","",""
"","29","删除工序","TestCase.functional_tests","Tue Jul 01 16:25:19 CST 2025","passed","Tue Jul 01 16:25:19 CST 2025","TestProcess","test_process","",""
