"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"查询物料BOM，提取BOM ID","138","查询物料BOM","TestCase.integration_tests","Tue Jul 01 15:09:44 CST 2025","passed","Tue Jul 01 15:09:44 CST 2025","TestMainProcess","test_mainprocess","",""
"查询工艺路线，提取工艺路线ID","129","查询工艺路线","TestCase.integration_tests","Tue Jul 01 15:09:44 CST 2025","passed","Tue Jul 01 15:09:44 CST 2025","TestMainProcess","test_mainprocess","",""
"新增符合要求的工艺路线，新增成功","5040","新增工艺路线","TestCase.functional_tests.test_factory_modeling","Tue Jul 01 15:05:28 CST 2025","broken","Tue Jul 01 15:05:33 CST 2025","TestProcessRelated","test_process_related","",""
"删除测试创建的工艺路线，期望删除成功","30","删除工艺路线","TestCase.integration_tests","Tue Jul 01 15:09:58 CST 2025","passed","Tue Jul 01 15:09:58 CST 2025","TestMainProcess","test_mainprocess","",""
"完成生产作业，期望完工成功","109","生产完工","TestCase.integration_tests","Tue Jul 01 15:09:58 CST 2025","passed","Tue Jul 01 15:09:58 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工艺路线，期望新增成功","20","新增工艺路线","TestCase.integration_tests","Tue Jul 01 15:09:44 CST 2025","passed","Tue Jul 01 15:09:44 CST 2025","TestMainProcess","test_mainprocess","",""
"开始质量检验，期望启动成功","3221","开始检验","TestCase.integration_tests","Tue Jul 01 15:09:51 CST 2025","passed","Tue Jul 01 15:09:54 CST 2025","TestMainProcess","test_mainprocess","",""
"错误账号正确密码登陆，登陆失败并给出相应的提示","26","错误账号正确密码登陆","TestCase.functional_tests","Tue Jul 01 15:04:38 CST 2025","passed","Tue Jul 01 15:04:38 CST 2025","TestLogin","test_login","",""
"创建重复代码物料，创建失败并给出相应的提示","1678","创建重复代码物料","TestCase.functional_tests.test_factory_modeling","Tue Jul 01 15:03:37 CST 2025","failed","Tue Jul 01 15:03:39 CST 2025","TestProductMaterials","test_product_materials","",""
"创建一条新的物料信息，期望新增成功","88","新增物料","TestCase.integration_tests","Tue Jul 01 15:09:44 CST 2025","passed","Tue Jul 01 15:09:44 CST 2025","TestMainProcess","test_mainprocess","",""
"使用符合要求的信息创建工序，创建成功","4283","创建工序","TestCase.functional_tests.test_factory_modeling","Tue Jul 01 15:02:44 CST 2025","passed","Tue Jul 01 15:02:49 CST 2025","TestProcessRelated","test_process_related","",""
"查询已创建的物料，提取物料ID","173","查询物料","TestCase.integration_tests","Tue Jul 01 15:09:44 CST 2025","passed","Tue Jul 01 15:09:44 CST 2025","TestMainProcess","test_mainprocess","",""
"查询工序，提取工序ID","72","查询工序","TestCase.integration_tests","Tue Jul 01 15:09:44 CST 2025","passed","Tue Jul 01 15:09:44 CST 2025","TestMainProcess","test_mainprocess","",""
"转移产品标签，期望转移成功","1","标签转移","TestCase.integration_tests","Tue Jul 01 15:09:57 CST 2025","passed","Tue Jul 01 15:09:57 CST 2025","TestMainProcess","test_mainprocess","",""
"使用符合要求的信息新建设备，新建成功","3029","新建设备","TestCase.functional_tests.test_equipment_management","Tue Jul 01 15:02:23 CST 2025","passed","Tue Jul 01 15:02:26 CST 2025","TestEquipmentLedger","test_equipment_ledger","",""
"创建生产计划，期望创建成功","277","创建生产计划","TestCase.integration_tests","Tue Jul 01 15:09:46 CST 2025","passed","Tue Jul 01 15:09:46 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描产品标签，期望扫描成功","200","扫描标签","TestCase.integration_tests","Tue Jul 01 15:09:57 CST 2025","passed","Tue Jul 01 15:09:57 CST 2025","TestMainProcess","test_mainprocess","",""
