"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"创建生产计划，期望创建成功","61","创建生产计划","TestCase.test_integration","Sun Jul 13 17:33:50 CST 2025","passed","Sun Jul 13 17:33:50 CST 2025","TestMainProcess","test_mainprocess","",""
"审核工艺路线ESOP文件，期望审核成功","50","审核工艺路线ESOP文件","TestCase.test_integration","Sun Jul 13 17:33:49 CST 2025","passed","Sun Jul 13 17:33:49 CST 2025","TestMainProcess","test_mainprocess","",""
"查询设备台账，提取设备ID","73","查询设备台账","TestCase.test_integration","Sun Jul 13 17:33:49 CST 2025","passed","Sun Jul 13 17:33:49 CST 2025","TestMainProcess","test_mainprocess","",""
"调用安灯呼叫接口，期望呼叫成功","92","安灯呼叫","TestCase.test_integration","Sun Jul 13 17:34:16 CST 2025","passed","Sun Jul 13 17:34:16 CST 2025","TestMainProcess","test_mainprocess","",""
"查询物料BOM，提取BOM ID","683","查询物料BOM","TestCase.test_integration","Sun Jul 13 17:33:47 CST 2025","passed","Sun Jul 13 17:33:48 CST 2025","TestMainProcess","test_mainprocess","",""
"查询车间，提取车间ID","83","查询车间","TestCase.test_integration","Sun Jul 13 17:33:49 CST 2025","passed","Sun Jul 13 17:33:49 CST 2025","TestMainProcess","test_mainprocess","",""
"提交质量检验结果，期望提交成功","5511","提交检验结果","TestCase.test_integration","Sun Jul 13 17:34:10 CST 2025","passed","Sun Jul 13 17:34:16 CST 2025","TestMainProcess","test_mainprocess","",""
"报废产品标签，期望报废成功","1","标签报废","TestCase.test_integration","Sun Jul 13 17:34:16 CST 2025","passed","Sun Jul 13 17:34:16 CST 2025","TestMainProcess","test_mainprocess","",""
"创建首检检验单，期望创建成功","149","创建首检单","TestCase.test_integration","Sun Jul 13 17:33:51 CST 2025","passed","Sun Jul 13 17:33:51 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的产线，期望删除成功","63","删除产线","TestCase.test_integration","Sun Jul 13 17:34:17 CST 2025","passed","Sun Jul 13 17:34:17 CST 2025","TestMainProcess","test_mainprocess","",""
"创建检验方案，期望创建成功","42","创建检验方案","TestCase.test_integration","Sun Jul 13 17:33:49 CST 2025","passed","Sun Jul 13 17:33:49 CST 2025","TestMainProcess","test_mainprocess","",""
